idpers,idhous17,p17a01,p17a04,p17c01,p17c02,p17c08,occupa17,x17i04,age17,sex17,educat17,isced17,edyear17,civsta17,nbpers17,nbkid17,region17,canton17
95431103,954311,,,,,,,inapplicable,19.0,,,,12.0,,3,0,,
95440101,954401,,,,,,,inapplicable,52.0,,,,16.0,,2,0,,
95440103,954401,,,,,,,inapplicable,55.0,,,,18.0,,2,0,,
95441101,954411,,3.0,,6.0,4.0,,inapplicable,30.0,,,,12.0,,2,0,,
95441102,954411,,3.0,,7.0,2.0,,inapplicable,23.0,,,,12.0,,2,0,,
95450101,954501,,,,8.0,2.0,,inapplicable,54.0,,,,18.0,,3,0,,
95450102,954501,,2.0,,7.0,2.0,,inapplicable,52.0,,,,12.0,,3,0,,
95450104,954501,,,,,,,inapplicable,21.0,,,,12.0,,3,0,,
95452101,954521,,1.0,,,,,inapplicable,46.0,,,,12.0,,2,0,,
95452102,954521,,2.0,,,,,inapplicable,35.0,,,,10.0,,2,0,,
95455101,954551,,,,,,,inapplicable,36.0,,,,12.0,,2,0,,
95455102,954551,,3.0,,8.0,,,inapplicable,35.0,,,,12.0,,2,0,,
95468101,954681,,,,6.0,3.0,,inapplicable,59.0,,,,14.0,,4,0,,
95468102,954681,,7.0,,6.0,5.0,,inapplicable,58.0,,,,12.0,,4,0,,
95468103,954681,,2.0,,9.0,1.0,,inapplicable,30.0,,,,18.0,,4,0,,
95468106,954681,,,,8.0,,,inapplicable,24.0,,,,12.0,,4,0,,
95470101,954701,,,,,,,inapplicable,31.0,,,,12.0,,4,3,,
95474101,954741,,2.0,,5.0,4.0,,inapplicable,58.0,,,,18.0,,4,1,,
95474102,954741,,3.0,,9.0,,,inapplicable,49.0,,,,12.0,,4,1,,
95474103,954741,,7.0,,8.0,9.0,,inapplicable,18.0,,,,9.0,,4,1,,
95475102,954751,,5.0,,5.0,6.0,,inapplicable,63.0,,,,18.0,,2,0,,
95479101,954791,,1.0,,,,,inapplicable,62.0,,,,18.0,,3,0,,
95479102,954791,,,,9.0,,,inapplicable,58.0,,,,18.0,,3,0,,
95479103,954791,,6.0,,8.0,1.0,,inapplicable,27.0,,,,18.0,,3,0,,
95482101,954821,,3.0,,9.0,8.0,,inapplicable,49.0,,,,9.0,,2,0,,
95482102,954821,,,,,,,inapplicable,48.0,,,,12.0,,2,0,,
95483101,954831,,,,,,,inapplicable,36.0,,,,12.0,,2,0,,
95483102,954831,,,,,,,inapplicable,30.0,,,,12.0,,2,0,,
95484101,954841,,3.0,,8.0,,,inapplicable,27.0,,,,18.0,,1,0,,
95486103,954861,,,,,5.0,,inapplicable,47.0,,,,10.0,,3,0,,
95490101,954901,,3.0,,,1.0,,inapplicable,40.0,,,,18.0,,3,2,,
95492101,954921,,7.0,,9.0,,,inapplicable,32.0,,,,12.0,,2,0,,
95492102,954921,,2.0,,8.0,2.0,,inapplicable,31.0,,,,12.0,,2,0,,
95496101,954961,,,,,,,inapplicable,27.0,,,,10.0,,1,0,,
95497101,954971,,,,,,,inapplicable,22.0,,,,12.0,,3,0,,
95497102,954971,,3.0,,9.0,,,inapplicable,20.0,,,,13.0,,3,0,,
95497103,954971,,5.0,,9.0,3.0,,inapplicable,18.0,,,,10.0,,3,0,,
95501101,955011,,4.0,,9.0,2.0,,inapplicable,36.0,,,,18.0,,2,0,,
95501102,955011,,2.0,,9.0,1.0,,inapplicable,33.0,,,,18.0,,2,0,,
95504101,955041,,5.0,,8.0,,,inapplicable,51.0,,,,10.0,,1,0,,
95505101,955051,,1.0,,9.0,,,inapplicable,23.0,,,,9.0,,4,1,,
95505102,955051,,,,8.0,2.0,,inapplicable,23.0,,,,9.0,,4,1,,
95505104,955051,,,,,,,no personal income,52.0,,,,13.0,,4,1,,
95508101,955081,,,,,,,inapplicable,48.0,,,,12.0,,5,2,,
95508102,955081,,,,,,,inapplicable,31.0,,,,12.0,,5,2,,
95508103,955081,,,,,,,inapplicable,22.0,,,,12.0,,5,2,,
95514101,955141,,4.0,,9.0,1.0,,inapplicable,59.0,,,,16.0,,2,0,,
95514102,955141,,,,,,,inapplicable,53.0,,,,16.0,,2,0,,
95518101,955181,,4.0,,,,,inapplicable,56.0,,,,16.0,,1,0,,
95522101,955221,,3.0,,8.0,3.0,,inapplicable,53.0,,,,12.0,,1,0,,
95524101,955241,,3.0,,9.0,1.0,,inapplicable,32.0,,,,18.0,,3,1,,
95524102,955241,,,,7.0,5.0,,inapplicable,30.0,,,,18.0,,3,1,,
95525102,955251,,6.0,,6.0,7.0,,inapplicable,64.0,,,,12.0,,2,0,,
95529101,955291,,,,8.0,1.0,,inapplicable,60.0,,,,9.0,,3,0,,
95529102,955291,,,,,,,inapplicable,58.0,,,,9.0,,3,0,,
95529103,955291,,,,,,,inapplicable,48.0,,,,,,3,0,,
95531101,955311,,1.0,,,,,inapplicable,52.0,,,,16.0,,3,1,,
95531102,955311,,,,9.0,,,inapplicable,39.0,,,,18.0,,3,1,,
95532101,955321,,3.0,,9.0,3.0,,inapplicable,39.0,,,,18.0,,5,3,,
95532102,955321,,2.0,,8.0,3.0,,inapplicable,37.0,,,,12.0,,5,3,,
95535101,955351,,,,8.0,2.0,,inapplicable,64.0,,,,10.0,,3,0,,
95535102,955351,,,,,,,inapplicable,63.0,,,,12.0,,3,0,,
95535103,955351,,,,7.0,6.0,,inapplicable,28.0,,,,18.0,,3,0,,
95536101,955361,,,,,,,inapplicable,37.0,,,,16.0,,2,0,,
95536102,955361,,,,,,,inapplicable,32.0,,,,18.0,,2,0,,
95537101,955371,,3.0,,7.0,2.0,,inapplicable,63.0,,,,16.0,,2,0,,
95537102,955371,,,,5.0,1.0,,inapplicable,58.0,,,,12.0,,2,0,,
95540101,955401,,3.0,,7.0,8.0,,inapplicable,53.0,,,,12.0,,4,1,,
95540102,955401,,5.0,,7.0,,,inapplicable,53.0,,,,12.0,,4,1,,
95540103,955401,,,,6.0,4.0,,inapplicable,51.0,,,,10.0,,4,1,,
95542101,955421,,,,,,,inapplicable,49.0,,,,12.0,,7,4,,
95542105,955421,,,,,,,inapplicable,18.0,,,,9.0,,7,4,,
95542107,955421,,,,,,,inapplicable,45.0,,,,8.0,,7,4,,
95547103,955471,,,,,,,inapplicable,52.0,,,,16.0,,8,2,,
95547104,955471,,,,,,,inapplicable,49.0,,,,12.0,,8,2,,
95547105,955471,,,,5.0,7.0,,inapplicable,48.0,,,,12.0,,8,2,,
95547106,955471,,3.0,,8.0,1.0,,inapplicable,19.0,,,,10.0,,8,2,,
95551103,955511,,1.0,,9.0,1.0,,inapplicable,49.0,,,,18.0,,3,0,,
95552101,955521,,,,5.0,8.0,,inapplicable,38.0,,,,12.0,,1,0,,
95553101,955531,,2.0,,3.0,8.0,,inapplicable,50.0,,,,16.0,,1,0,,
95559101,955591,,,,9.0,,,inapplicable,43.0,,,,12.0,,4,2,,
95559102,955591,,,,,,,inapplicable,42.0,,,,12.0,,4,2,,
95570101,955701,,,,,,,inapplicable,58.0,,,,12.0,,3,1,,
95570102,955701,,,,,,,inapplicable,58.0,,,,12.0,,3,1,,
95572101,955721,,,,,,,inapplicable,48.0,,,,12.0,,3,0,,
95572102,955721,,,,7.0,1.0,,inapplicable,22.0,,,,13.0,,3,0,,
95572103,955721,,7.0,,8.0,1.0,,inapplicable,20.0,,,,9.0,,3,0,,
95579102,955791,,3.0,,8.0,6.0,,inapplicable,40.0,,,,12.0,,2,0,,
95580101,955801,,,,,,,inapplicable,59.0,,,,12.0,,3,0,,
95580102,955801,,5.0,,9.0,,,inapplicable,57.0,,,,12.0,,3,0,,
95580103,955801,,3.0,,7.0,,,inapplicable,24.0,,,,14.0,,3,0,,
95584101,955841,,2.0,,7.0,,,inapplicable,34.0,,,,16.0,,4,2,,
95584102,955841,,1.0,,,,,inapplicable,34.0,,,,16.0,,4,2,,
95585101,955851,,,,9.0,1.0,,inapplicable,56.0,,,,16.0,,1,0,,
95586101,955861,,,,,,,inapplicable,53.0,,,,16.0,,1,0,,
95587101,955871,,,,1.0,,,inapplicable,43.0,,,,9.0,,1,0,,
95588101,955881,,,,,,,inapplicable,61.0,,,,16.0,,2,0,,
95588102,955881,,,,5.0,3.0,,inapplicable,59.0,,,,12.0,,2,0,,
95602101,956021,,3.0,,9.0,1.0,,inapplicable,24.0,,,,12.0,,2,0,,
95602102,956021,,3.0,,8.0,1.0,,inapplicable,23.0,,,,12.0,,2,0,,
95603101,956031,,6.0,,8.0,1.0,,inapplicable,48.0,,,,12.0,,1,0,,
95605101,956051,,2.0,,7.0,8.0,,inapplicable,57.0,,,,16.0,,1,0,,
95621101,956211,,,,9.0,1.0,,inapplicable,41.0,,,,14.0,,4,2,,
95621102,956211,,,,7.0,1.0,,inapplicable,39.0,,,,14.0,,4,2,,
95626102,956261,,,,,,,inapplicable,24.0,,,,12.0,,2,0,,
95633101,956331,,1.0,,,,,inapplicable,39.0,,,,12.0,,4,2,,
95633102,956331,,2.0,,4.0,2.0,,inapplicable,38.0,,,,12.0,,4,2,,
95639101,956391,,5.0,,6.0,7.0,,inapplicable,58.0,,,,18.0,,3,0,,
95639102,956391,,3.0,,,,,inapplicable,58.0,,,,12.0,,3,0,,
95639103,956391,,1.0,,,,,inapplicable,27.0,,,,12.0,,3,0,,
95643101,956431,,4.0,,9.0,,,inapplicable,62.0,,,,12.0,,2,0,,
95643102,956431,,2.0,,,,,inapplicable,50.0,,,,18.0,,2,0,,
95655101,956551,,1.0,,7.0,2.0,,inapplicable,52.0,,,,18.0,,4,2,,
95655102,956551,,,,,,,inapplicable,47.0,,,,13.0,,4,2,,
95661101,956611,,2.0,,8.0,,,inapplicable,32.0,,,,16.0,,2,0,,
95661102,956611,,,,,,,inapplicable,27.0,,,,12.0,,2,0,,
95665101,956651,,,,,,,inapplicable,54.0,,,,12.0,,1,0,,
95666101,956661,,1.0,,8.0,8.0,,inapplicable,53.0,,,,12.0,,3,1,,
95666102,956661,,1.0,,8.0,1.0,,inapplicable,46.0,,,,8.0,,3,1,,
95667101,956671,,5.0,,,,,inapplicable,27.0,,,,12.0,,1,0,,
95669101,956691,,1.0,,9.0,1.0,,inapplicable,54.0,,,,16.0,,3,0,,
95669102,956691,,,,5.0,3.0,,inapplicable,48.0,,,,10.0,,3,0,,
95669103,956691,,,,9.0,8.0,,inapplicable,19.0,,,,16.0,,3,0,,
95670101,956701,,2.0,,9.0,,,inapplicable,32.0,,,,14.0,,1,0,,
95672103,956721,,,,,,,inapplicable,55.0,,,,13.0,,2,0,,
95673101,956731,,3.0,,9.0,,,inapplicable,58.0,,,,10.0,,3,0,,
95673102,956731,,4.0,,,,,inapplicable,54.0,,,,12.0,,3,0,,
95673103,956731,,3.0,,8.0,1.0,,inapplicable,20.0,,,,13.0,,3,0,,
95674103,956741,,,,,,,inapplicable,30.0,,,,13.0,,3,0,,
95677101,956771,,,,,,,inapplicable,60.0,,,,18.0,,2,0,,
95677102,956771,,4.0,,9.0,,,inapplicable,54.0,,,,10.0,,2,0,,
95683101,956831,,4.0,,9.0,1.0,,inapplicable,33.0,,,,18.0,,3,1,,
95683102,956831,,,,,,,inapplicable,29.0,,,,18.0,,3,1,,
95686101,956861,,,,,,,inapplicable,25.0,,,,,,3,2,,
95687101,956871,,4.0,,8.0,5.0,,inapplicable,49.0,,,,12.0,,2,0,,
95687102,956871,,,,,,,inapplicable,21.0,,,,12.0,,2,0,,
95690101,956901,,,,7.0,,,inapplicable,51.0,,,,12.0,,3,1,,
95690102,956901,,7.0,,2.0,6.0,,inapplicable,45.0,,,,12.0,,3,1,,
95695101,956951,,4.0,,7.0,,,inapplicable,63.0,,,,18.0,,6,2,,
95695102,956951,,,,,,,does not know,55.0,,,,16.0,,6,2,,
95695103,956951,,,,,,,inapplicable,37.0,,,,16.0,,6,2,,
95695104,956951,,,,,,,no personal income,27.0,,,,18.0,,6,2,,
95698101,956981,,7.0,,9.0,,,inapplicable,30.0,,,,12.0,,2,0,,
95698102,956981,,1.0,,9.0,,,inapplicable,26.0,,,,16.0,,2,0,,
95700102,957001,,4.0,,,,,inapplicable,59.0,,,,12.0,,3,0,,
95700103,957001,,,,,,,inapplicable,26.0,,,,14.0,,3,0,,
95703101,957031,,2.0,,7.0,3.0,,inapplicable,53.0,,,,18.0,,3,0,,
95703102,957031,,,,,,,inapplicable,53.0,,,,18.0,,3,0,,
95703103,957031,,,,,,,inapplicable,21.0,,,,13.0,,3,0,,
95708101,957081,,2.0,,8.0,1.0,,inapplicable,41.0,,,,18.0,,4,2,,
95708102,957081,,,,,,,inapplicable,36.0,,,,18.0,,4,2,,
95712101,957121,,,,7.0,9.0,,inapplicable,53.0,,,,9.0,,1,0,,
95715101,957151,,1.0,,8.0,8.0,,inapplicable,46.0,,,,12.0,,3,1,,
95715102,957151,,,,,9.0,,inapplicable,44.0,,,,10.0,,3,1,,
95718101,957181,,,,7.0,,,inapplicable,51.0,,,,10.0,,4,0,,
95718102,957181,,1.0,,,3.0,,inapplicable,50.0,,,,13.0,,4,0,,
95718103,957181,,,,,,,inapplicable,21.0,,,,9.0,,4,0,,
95718104,957181,,,,,,,inapplicable,18.0,,,,9.0,,4,0,,
95719101,957191,,2.0,,8.0,1.0,,inapplicable,63.0,,,,12.0,,2,0,,
95719102,957191,,5.0,,9.0,,,inapplicable,60.0,,,,12.0,,2,0,,
95723101,957231,,3.0,,,,,inapplicable,59.0,,,,18.0,,2,0,,
95723102,957231,,5.0,,,,,inapplicable,56.0,,,,10.0,,2,0,,
95726101,957261,,,,,,,inapplicable,26.0,,,,12.0,,1,0,,
95730101,957301,,,,,,,inapplicable,39.0,,,,18.0,,2,0,,
95730102,957301,,,,,,,inapplicable,35.0,,,,18.0,,2,0,,
95738101,957381,,,,,,,inapplicable,50.0,,,,18.0,,4,0,,
95738102,957381,,1.0,,,,,inapplicable,23.0,,,,18.0,,4,0,,
95738103,957381,,,,,,,inapplicable,21.0,,,,13.0,,4,0,,
95738104,957381,,,,,,,inapplicable,19.0,,,,13.0,,4,0,,
95744101,957441,,,,,,,inapplicable,32.0,,,,16.0,,2,0,,
95744102,957441,,3.0,,8.0,4.0,,inapplicable,31.0,,,,18.0,,2,0,,
95745101,957451,,4.0,,9.0,,,inapplicable,60.0,,,,16.0,,3,0,,
95745102,957451,,3.0,,7.0,1.0,,inapplicable,57.0,,,,12.0,,3,0,,
95745104,957451,,,,,,,no personal income,24.0,,,,18.0,,3,0,,
95756101,957561,,,,8.0,8.0,,inapplicable,51.0,,,,12.0,,4,2,,
95756102,957561,,3.0,,5.0,3.0,,inapplicable,45.0,,,,10.0,,4,2,,
95760101,957601,,1.0,,7.0,2.0,,inapplicable,37.0,,,,16.0,,4,2,,
95760102,957601,,7.0,,9.0,3.0,,inapplicable,33.0,,,,18.0,,4,2,,
95761101,957611,,,,,,,no answer,58.0,,,,8.0,,5,2,,
95761102,957611,,,,,,,inapplicable,51.0,,,,9.0,,5,2,,
95761103,957611,,3.0,,9.0,8.0,,inapplicable,18.0,,,,13.0,,5,2,,
95761105,957611,,,,,,,no personal income,20.0,,,,13.0,,5,2,,
95766101,957661,,6.0,,9.0,,,inapplicable,51.0,,,,16.0,,3,1,,
95766102,957661,,1.0,,8.0,1.0,,inapplicable,19.0,,,,12.0,,3,1,,
95775102,957751,,7.0,,,1.0,,inapplicable,36.0,,,,16.0,,1,0,,
95776101,957761,,7.0,,,,,inapplicable,45.0,,,,12.0,,4,1,,
95776102,957761,,6.0,,,1.0,,inapplicable,43.0,,,,18.0,,4,1,,
95776103,957761,,1.0,,8.0,2.0,,inapplicable,18.0,,,,9.0,,4,1,,
95782101,957821,,2.0,,,,,inapplicable,63.0,,,,12.0,,2,0,,
95782102,957821,,3.0,,8.0,,,inapplicable,56.0,,,,12.0,,2,0,,
95785101,957851,,,,,,,inapplicable,56.0,,,,12.0,,8,2,,
95785102,957851,,1.0,,6.0,5.0,,inapplicable,50.0,,,,13.0,,8,2,,
95785103,957851,,,,,,,inapplicable,25.0,,,,18.0,,8,2,,
95785104,957851,,,,,,,inapplicable,23.0,,,,14.0,,8,2,,
95785105,957851,,,,,,,inapplicable,22.0,,,,13.0,,8,2,,
95785106,957851,,,,,,,inapplicable,21.0,,,,12.0,,8,2,,
95788101,957881,,2.0,,,,,inapplicable,56.0,,,,13.0,,4,0,,
95788102,957881,,5.0,,6.0,,,inapplicable,55.0,,,,18.0,,4,0,,
95788104,957881,,4.0,,7.0,3.0,,inapplicable,24.0,,,,18.0,,4,0,,
95788105,957881,,4.0,,,,,inapplicable,22.0,,,,13.0,,4,0,,
95790101,957901,,,,8.0,1.0,,inapplicable,64.0,,,,10.0,,4,2,,
95790102,957901,,,,,,,inapplicable,43.0,,,,9.0,,4,2,,
95792102,957921,,,,7.0,3.0,,inapplicable,64.0,,,,10.0,,2,0,,
95797101,957971,,7.0,,6.0,6.0,,inapplicable,33.0,,,,14.0,,2,0,,
95797102,957971,,,,,,,inapplicable,23.0,,,,10.0,,2,0,,
95801101,958011,,,,,,,inapplicable,59.0,,,,12.0,,2,0,,
95801102,958011,,,,,,,13836,54.0,,,,8.0,,2,0,,
95813101,958131,,,,,,,inapplicable,57.0,,,,12.0,,4,1,,
95813102,958131,,,,,,,inapplicable,57.0,,,,12.0,,4,1,,
95813103,958131,,,,,,,inapplicable,31.0,,,,12.0,,4,1,,
95815101,958151,,2.0,,8.0,,,inapplicable,48.0,,,,10.0,,4,1,,
95815102,958151,,,,,,,inapplicable,45.0,,,,9.0,,4,1,,
95815103,958151,,,,,,,inapplicable,26.0,,,,9.0,,4,1,,
95816101,958161,,,,3.0,8.0,,inapplicable,60.0,,,,8.0,,2,0,,
95816102,958161,,,,,,,inapplicable,56.0,,,,9.0,,2,0,,
95817101,958171,,,,,,,inapplicable,55.0,,,,18.0,,1,0,,
95821101,958211,,1.0,,8.0,2.0,,inapplicable,40.0,,,,18.0,,3,1,,
95821102,958211,,,,9.0,,,inapplicable,34.0,,,,18.0,,3,1,,
95833102,958331,,,,,,,inapplicable,63.0,,,,9.0,,2,0,,
95835101,958351,,2.0,,8.0,,,inapplicable,58.0,,,,12.0,,3,0,,
95835102,958351,,3.0,,5.0,3.0,,inapplicable,54.0,,,,12.0,,3,0,,
95835103,958351,,,,9.0,,,inapplicable,24.0,,,,12.0,,3,0,,
95838102,958381,,,,,3.0,,inapplicable,49.0,,,,12.0,,1,0,,
95839101,958391,,7.0,,7.0,7.0,,inapplicable,62.0,,,,9.0,,1,0,,
95841101,958411,,4.0,,7.0,2.0,,inapplicable,54.0,,,,,,3,1,,
95841102,958411,,,,7.0,2.0,,inapplicable,50.0,,,,,,3,1,,
95844101,958441,,,,,,,inapplicable,62.0,,,,12.0,,3,0,,
95844102,958441,,,,,,,inapplicable,56.0,,,,12.0,,3,0,,
95844103,958441,,,,,,,inapplicable,25.0,,,,9.0,,3,0,,
95847101,958471,,2.0,,,,,inapplicable,51.0,,,,12.0,,2,0,,
95847102,958471,,1.0,,,3.0,,inapplicable,50.0,,,,12.0,,2,0,,
95848101,958481,,,,,,,inapplicable,51.0,,,,12.0,,5,3,,
95848105,958481,,,,,,,inapplicable,46.0,,,,12.0,,5,3,,
95854101,958541,,,,,,,inapplicable,51.0,,,,18.0,,3,1,,
95854102,958541,,2.0,,9.0,1.0,,inapplicable,49.0,,,,18.0,,3,1,,
95867101,958671,,,,6.0,6.0,,inapplicable,64.0,,,,9.0,,2,0,,
95867102,958671,,,,9.0,1.0,,inapplicable,61.0,,,,10.0,,2,0,,
95868101,958681,,,,,,,54000,56.0,,,,9.0,,2,0,,
95868102,958681,,,,5.0,5.0,,inapplicable,51.0,,,,10.0,,2,0,,
95871101,958711,,,,,,,inapplicable,55.0,,,,16.0,,4,0,,
95871102,958711,,,,,,,inapplicable,53.0,,,,12.0,,4,0,,
95871103,958711,,,,,,,inapplicable,23.0,,,,12.0,,4,0,,
95871104,958711,,3.0,,6.0,4.0,,inapplicable,18.0,,,,9.0,,4,0,,
95872101,958721,,,,,,,does not know,57.0,,,,8.0,,3,0,,
95872102,958721,,,,,,,inapplicable,44.0,,,,8.0,,3,0,,
95872103,958721,,,,,,,inapplicable,22.0,,,,12.0,,3,0,,
95874101,958741,,5.0,,3.0,7.0,,inapplicable,43.0,,,,10.0,,2,0,,
95874102,958741,,,,,,,inapplicable,41.0,,,,12.0,,2,0,,
95876102,958761,,,,,,,inapplicable,41.0,,,,9.0,,7,5,,
95876105,958761,,,,,,,inapplicable,37.0,,,,,,7,5,,
95877101,958771,,2.0,,5.0,,,inapplicable,36.0,,,,16.0,,4,2,,
95877102,958771,,,,,,,inapplicable,34.0,,,,16.0,,4,2,,
95878101,958781,,,,8.0,1.0,,inapplicable,37.0,,,,10.0,,4,2,,
95878102,958781,,5.0,,9.0,9.0,,inapplicable,34.0,,,,10.0,,4,2,,
95882101,958821,,2.0,,6.0,6.0,,inapplicable,39.0,,,,18.0,,1,0,,
95891102,958911,,5.0,,8.0,4.0,,inapplicable,61.0,,,,10.0,,4,0,,
95891103,958911,,,,,,,inapplicable,21.0,,,,12.0,,4,0,,
95891104,958911,,,,,,,inapplicable,19.0,,,,9.0,,4,0,,
95895101,958951,,3.0,,9.0,,,inapplicable,40.0,,,,16.0,,4,2,,
95895102,958951,,5.0,,8.0,5.0,,inapplicable,39.0,,,,10.0,,4,2,,
95896101,958961,,,,,,,inapplicable,29.0,,,,12.0,,1,0,,
95898101,958981,,,,,,,inapplicable,58.0,,,,18.0,,4,2,,
95898102,958981,,2.0,,9.0,,,inapplicable,40.0,,,,18.0,,4,2,,
95905101,959051,,,,7.0,1.0,,inapplicable,30.0,,,,16.0,,3,1,,
95905102,959051,,7.0,,,,,inapplicable,23.0,,,,10.0,,3,1,,
95909102,959091,,1.0,,6.0,7.0,,inapplicable,60.0,,,,,,3,0,,
95909103,959091,,4.0,,8.0,2.0,,inapplicable,19.0,,,,13.0,,3,0,,
95910103,959101,,,,,,,inapplicable,30.0,,,,12.0,,3,0,,
95914101,959141,,,,,,,60000,59.0,,,,9.0,,4,0,,
95914102,959141,,,,,,,27600,55.0,,,,8.0,,4,0,,
95914103,959141,,,,,,,inapplicable,26.0,,,,12.0,,4,0,,
95914104,959141,,,,,,,inapplicable,23.0,,,,12.0,,4,0,,
95915101,959151,,7.0,,8.0,,,inapplicable,38.0,,,,16.0,,4,2,,
95915102,959151,,1.0,,8.0,,,inapplicable,37.0,,,,16.0,,4,2,,
95919101,959191,,3.0,,7.0,4.0,,inapplicable,37.0,,,,14.0,,4,3,,
95923102,959231,,2.0,,8.0,1.0,,inapplicable,42.0,,,,18.0,,3,2,,
95924101,959241,,,,,,,20400,43.0,,,,10.0,,4,2,,
95924102,959241,,5.0,,,,,inapplicable,41.0,,,,9.0,,4,2,,
95931101,959311,,,,,,,inapplicable,55.0,,,,12.0,,3,0,,
95931102,959311,,,,,,,inapplicable,53.0,,,,16.0,,3,0,,
95931103,959311,,,,,,,inapplicable,18.0,,,,9.0,,3,0,,
95933101,959331,,5.0,,,,,inapplicable,58.0,,,,13.0,,4,0,,
95933102,959331,,,,,,,no personal income,56.0,,,,9.0,,4,0,,
95933103,959331,,,,,,,inapplicable,32.0,,,,12.0,,4,0,,
95933104,959331,,,,8.0,3.0,,inapplicable,31.0,,,,18.0,,4,0,,
95937102,959371,,,,,,,does not know,51.0,,,,9.0,,6,1,,
95937103,959371,,,,,,,does not know,22.0,,,,10.0,,6,1,,
95937104,959371,,,,,,,inapplicable,20.0,,,,10.0,,6,1,,
95937105,959371,,,,,,,inapplicable,18.0,,,,9.0,,6,1,,
95945101,959451,,1.0,,8.0,1.0,,inapplicable,64.0,,,,18.0,,2,0,,
95945102,959451,,,,6.0,1.0,,inapplicable,63.0,,,,13.0,,2,0,,
95950101,959501,,,,,9.0,,inapplicable,51.0,,,,9.0,,2,0,,
95950102,959501,,,,,,,inapplicable,48.0,,,,9.0,,2,0,,
95953101,959531,,,,,,,inapplicable,63.0,,,,9.0,,3,0,,
95953102,959531,,,,,,,inapplicable,62.0,,,,9.0,,3,0,,
95953103,959531,,,,,,,inapplicable,41.0,,,,9.0,,3,0,,
95955101,959551,,,,,,,inapplicable,38.0,,,,18.0,,4,2,,
95955102,959551,,,,8.0,,,inapplicable,35.0,,,,18.0,,4,2,,
95957101,959571,,4.0,,9.0,8.0,,inapplicable,56.0,,,,9.0,,4,1,,
95957102,959571,,5.0,,,,,inapplicable,38.0,,,,18.0,,4,1,,
95957103,959571,,4.0,,,,,inapplicable,37.0,,,,18.0,,4,1,,
95958102,959581,,,,9.0,,,inapplicable,52.0,,,,8.0,,5,1,,
95958103,959581,,4.0,,,3.0,,inapplicable,22.0,,,,10.0,,5,1,,
95958104,959581,,,,9.0,3.0,,inapplicable,20.0,,,,9.0,,5,1,,
95964102,959641,,7.0,,,,,inapplicable,60.0,,,,9.0,,2,0,,
95965101,959651,,1.0,,6.0,2.0,,inapplicable,64.0,,,,18.0,,4,0,,
95965102,959651,,4.0,,7.0,1.0,,inapplicable,57.0,,,,16.0,,4,0,,
95965103,959651,,,,,,,inapplicable,23.0,,,,10.0,,4,0,,
95965104,959651,,7.0,,7.0,1.0,,inapplicable,21.0,,,,13.0,,4,0,,
95966101,959661,,,,,,,inapplicable,54.0,,,,18.0,,7,3,,
95966102,959661,,,,,,,inapplicable,49.0,,,,12.0,,7,3,,
95966103,959661,,5.0,,9.0,,,inapplicable,19.0,,,,10.0,,7,3,,
95966104,959661,,,,,,,inapplicable,18.0,,,,9.0,,7,3,,
95967101,959671,,,,,,,inapplicable,31.0,,,,18.0,,3,1,,
95967103,959671,,,,7.0,1.0,,inapplicable,31.0,,,,16.0,,3,1,,
95968102,959681,,,,,,,inapplicable,47.0,,,,12.0,,2,0,,
95974101,959741,,1.0,,9.0,,,inapplicable,22.0,,,,16.0,,3,0,,
95974102,959741,,2.0,,7.0,2.0,,inapplicable,20.0,,,,12.0,,3,0,,
95974103,959741,,2.0,,,,,inapplicable,23.0,,,,14.0,,3,0,,
95980101,959801,,,,,,,inapplicable,58.0,,,,18.0,,3,0,,
95980102,959801,,2.0,,7.0,3.0,,inapplicable,55.0,,,,18.0,,3,0,,
95980103,959801,,,,,,,inapplicable,23.0,,,,13.0,,3,0,,
95984101,959841,,3.0,,8.0,,,inapplicable,40.0,,,,18.0,,2,0,,
95984102,959841,,3.0,,,,,inapplicable,40.0,,,,16.0,,2,0,,
95992101,959921,,,,4.0,6.0,,inapplicable,55.0,,,,12.0,,1,0,,
95993101,959931,,2.0,,9.0,,,inapplicable,43.0,,,,18.0,,3,1,,
95993102,959931,,1.0,,9.0,,,inapplicable,33.0,,,,16.0,,3,1,,
95995101,959951,,2.0,,4.0,7.0,,inapplicable,54.0,,,,9.0,,1,0,,
95996101,959961,,,,,,,inapplicable,34.0,,,,12.0,,3,1,,
95996102,959961,,,,,,,inapplicable,33.0,,,,9.0,,3,1,,
95999101,959991,,4.0,,8.0,1.0,,inapplicable,60.0,,,,12.0,,3,0,,
95999102,959991,,,,,,,inapplicable,55.0,,,,12.0,,3,0,,
95999103,959991,,2.0,,9.0,,,inapplicable,19.0,,,,9.0,,3,0,,
96000101,960001,,3.0,,8.0,,,inapplicable,36.0,,,,10.0,,2,1,,
96005101,960051,,,,,,,inapplicable,50.0,,,,12.0,,4,0,,
96005102,960051,,,,9.0,3.0,,inapplicable,50.0,,,,16.0,,4,0,,
96005103,960051,,2.0,,8.0,1.0,,inapplicable,21.0,,,,13.0,,4,0,,
96005104,960051,,3.0,,6.0,,,inapplicable,19.0,,,,13.0,,4,0,,
96011101,960111,,7.0,,,1.0,,inapplicable,56.0,,,,13.0,,3,0,,
96011102,960111,,3.0,,8.0,,,inapplicable,25.0,,,,18.0,,3,0,,
